spec,Lat,Long
Galbula,-8.46151,-60.9659
Galbula,-8.41276,-74.0331
Galbula,-8.31349,-63.9321
Galbula,-8.31349,-63.9321
Galbula,-8.31349,-63.9321
Galbula,-8.31349,-63.9321
Galbula,-8.31349,-63.9321
Galbula,-8.31349,-63.9321
Galbula,-8.31349,-63.9321
Galbula,-8.31349,-63.9321
Galbula,-8.31349,-63.9321
Galbula,-8.12912,-63.7438
Galbula,-8.11708,-73.4417
Galbula,-8.11708,-73.4417
Galbula,-8.11708,-73.4417
Galbula,-8.11708,-73.4417
Galbula,-8.06539,-49.36
Galbula,-8.06539,-49.36
Galbula,-7.99906,-49.3745
Galbula,-7.99668,-49.4079
Galbula,-7.99668,-49.4079
Galbula,-7.99574,-49.4034
Galbula,-7.99574,-49.4034
Galbula,-7.99574,-49.4034
Galbula,-7.99574,-49.4034
Galbula,-7.92662,-49.4029
Galbula,-7.84072,-49.3714
Galbula,-7.84072,-49.3714
Galbula,-7.83954,-49.3761
Galbula,-7.83954,-49.3761
Galbula,-7.69616,-60.9099
Galbula,-7.694969,-65.224056
Galbula,-7.694969,-65.224056
Galbula,-7.67824,-60.8871
Galbula,-7.67,-65.77
Galbula,-7.67,-65.77
Galbula,-7.6152,-57.9503
Galbula,-7.56729,-60.6879
Galbula,-7.54002,-63.3534
Galbula,-7.54002,-63.3534
Galbula,-7.54002,-63.3534
Galbula,-7.54002,-63.3534
Galbula,-7.54002,-63.3534
Galbula,-7.54002,-63.3534
Galbula,-7.54002,-63.3534
Galbula,-7.54002,-63.3534
Galbula,-7.51578,-58.2328
Galbula,-7.51141,-58.2094
Galbula,-7.50284,-58.2579
Galbula,-7.48882,-58.2382
Galbula,-7.45632,-64.6868
Galbula,-7.41419,-64.7286
Galbula,-7.34713,-58.1529
Galbula,-7.33735,-63.1897
Galbula,-7.33735,-63.1897
Galbula,-7.29133,-58.1836
Galbula,-7.1468,-60.712
Galbula,-7.08596,-60.7607
Galbula,-6.94202,-60.5186
Galbula,-6.72922,-50.519
Galbula,-6.6482,-51.6953
Galbula,-6.6482,-51.6953
Galbula,-6.6482,-51.6953
Galbula,-6.6482,-51.6953
Galbula,-6.6482,-51.6953
Galbula,-6.6482,-51.6953
Galbula,-6.6482,-51.6953
Galbula,-6.6482,-51.6953
Galbula,-6.6482,-51.6953
Galbula,-6.6482,-51.6953
Galbula,-6.64782,-51.9958
Galbula,-6.64782,-51.9958
Galbula,-6.64782,-51.9958
