spec,Lat,Long
Malacoptila,-2.58015,-56.469
Malacoptila,-3.52465,-74.4237
Malacoptila,-9.57328,-55.9215
Malacoptila,-4.29902,-73.2809
Malacoptila,-4.29902,-73.2809
Malacoptila,-4.29902,-73.2809
Malacoptila,-9.24665,-55.988
Malacoptila,-4.29902,-73.2809
Malacoptila,-2.42502,-50.8587
Malacoptila,-3.73145,-48.2901
Malacoptila,-9.59726,-55.9311
Malacoptila,-4.29849,-73.2825
Malacoptila,-9.60079,-55.9228
Malacoptila,-9.59726,-55.9311
Malacoptila,-4.29849,-73.2825
Malacoptila,-9.60079,-55.9228
Malacoptila,-2.56227,-55.9183
Malacoptila,-2.56227,-55.9183
Malacoptila,-8.77,-63.9
Malacoptila,-7.35,-58.05
Malacoptila,-1.45,-48.48
Malacoptila,-8.97,-57.22
Malacoptila,-7.35,-58.05
Malacoptila,-1.67,-48.42
Malacoptila,-3.92,-53.12
Malacoptila,-8.75,-63.45
Malacoptila,-8.75,-63.45
Malacoptila,-9.87794,-56.0985
Malacoptila,-3.17616,-67.3911
Malacoptila,-9.64066,-55.9316
Malacoptila,-9.87788,-56.0866
Malacoptila,-6.1686,-50.3537
Malacoptila,-3.7475,-48.4919
Malacoptila,-4.29849,-73.2825
Malacoptila,-4.29849,-73.2825
Malacoptila,-9.97122,-56.4256
Malacoptila,-9.59726,-55.9311
Malacoptila,-9.59726,-55.9311
Malacoptila,-9.87794,-56.0985
Malacoptila,-2.61504,-56.1977
Malacoptila,-5.41368,-74.74
Malacoptila,-4.675,-74.315
Malacoptila,-4.29849,-73.2825
Malacoptila,-4.29838,-73.2829
Malacoptila,-5.1775,-74.6556
Malacoptila,-4.29849,-73.2825
Malacoptila,-9.59726,-55.9311
Malacoptila,-9.59726,-55.9311
Malacoptila,-9.59726,-55.9311
Malacoptila,-9.59726,-55.9311
Malacoptila,-4.29849,-73.2825
Malacoptila,-9.24665,-55.988
Malacoptila,-4.29849,-73.2825
Malacoptila,-9.59726,-55.9311
Malacoptila,-3.26384,-67.352
Malacoptila,-3.17616,-67.3911
Malacoptila,-3.21644,-67.4466
Malacoptila,-3.17889,-67.3883
Malacoptila,-9.87794,-56.0985
Malacoptila,-9.87716,-56.1007
Malacoptila,-8.49421,-60.9622
Malacoptila,-4.28115,-77.2387
Malacoptila,-1.7375,-51.455556
Malacoptila,-5.7833,-63.6333
Malacoptila,-4.42,-56.28
Malacoptila,-5.6333,-64.2833
Malacoptila,-4.2667,-55.9
Malacoptila,-4.42,-56.28
Malacoptila,-1.45,-48.4833
Malacoptila,-5.7833,-63.6333
Malacoptila,-1.45,-48.4833
Malacoptila,-4.42,-56.28
Malacoptila,-4.42,-56.28
Malacoptila,-1.45,-48.4833
Malacoptila,-5.6333,-64.2833
Malacoptila,-1.45,-48.4833
Malacoptila,-4.42,-56.28
Malacoptila,-4.45001,-74.0877
Malacoptila,-9.59726,-55.9311
Malacoptila,-1.97418,-51.9763
Malacoptila,-4.33294,-73.1904
Malacoptila,-4.29849,-73.2825
Malacoptila,-4.31183,-73.2315
Malacoptila,-9.59726,-55.9311
Malacoptila,-9.60181,-55.9357
Malacoptila,-9.24665,-55.988
Malacoptila,-9.59871,-55.9367
Malacoptila,-9.55855,-55.913
Malacoptila,-9.60079,-55.9228
Malacoptila,-9.63322,-55.9393
Malacoptila,-9.60079,-55.9228
Malacoptila,-9.57328,-55.9215
Malacoptila,-11.04,-65.794
Malacoptila,-11.04,-65.794
Malacoptila,-9.24665,-55.988
Malacoptila,-9.59726,-55.9311
Malacoptila,-9.24665,-55.988
Malacoptila,-9.87716,-56.1007
Malacoptila,-4.29849,-73.2825
Malacoptila,-4.29849,-73.2825
Malacoptila,-9.93591,-56.0936
Malacoptila,-2.4,-54.683333
Malacoptila,-3.088275,-55.126199
Malacoptila,-3.088275,-55.126199
Malacoptila,-3.088275,-55.126199
Malacoptila,-2.4,-54.683333
Malacoptila,-2.4,-54.683333
Malacoptila,-3.433333,-72.133333
Malacoptila,-3.098038,-59.384766
Malacoptila,-9.55556,-55.908
Malacoptila,-9.55556,-55.908
Malacoptila,-3.90006,-73.5567
Malacoptila,-9.55855,-55.913
Malacoptila,-9.59726,-55.9311
Malacoptila,-9.88363,-56.0852
Malacoptila,-9.59726,-55.9311
Malacoptila,-9.59726,-55.9311
Malacoptila,-9.87794,-56.0985
Malacoptila,-4.83373,-74.2978
Malacoptila,-4.30857,-70.2777
Malacoptila,-1.95,-51.6
Malacoptila,-1.95,-51.6
Malacoptila,-1.95,-51.6
Malacoptila,-1.95,-51.6
Malacoptila,-1.95,-51.6
Malacoptila,-1.95,-51.6
Malacoptila,-1.95,-51.6
Malacoptila,-9.44906,-56.3599
Malacoptila,-9.59726,-55.9311
Malacoptila,-14.8647,-60.328
Malacoptila,-4.34607,-73.261
Malacoptila,-4.33152,-73.2373
Malacoptila,-9.867,-65.7
Malacoptila,-7.567220,-60.688170
Malacoptila,-3.150000,-55.816667
Malacoptila,-8.695667,-61.408167
Malacoptila,-10.833333,-64.750000
Malacoptila,-4.530278,-71.616250
Malacoptila,-9.415250,-55.322278
Malacoptila,-3.223472,-67.441750
Malacoptila,-3.356111,-54.949167
Malacoptila,-5.650000,-55.516667
Malacoptila,-8.687306,-61.408167
Malacoptila,-8.909139,-62.000083
Malacoptila,-5.430744,-56.904578
Malacoptila,-4.468861,-55.850306
Malacoptila,-7.129220,-55.425170
Malacoptila,-2.783333,-55.600000
Malacoptila,-3.946111,-58.456111
Malacoptila,-2.466667,-56.000000
Malacoptila,-6.246850,-57.874980
Malacoptila,-3.223333,-67.441667
Malacoptila,-8.650361,-61.420139
Malacoptila,-5.038050,-55.518900
Malacoptila,-3.271139,-67.325167
Malacoptila,-10.433333,-61.650000
Malacoptila,-6.550000,-62.050000
Malacoptila,-4.540833,-55.210639
Malacoptila,-3.271139,-67.325167
Malacoptila,-6.033333,-55.316667
Malacoptila,-10.833333,-64.750000
Malacoptila,-8.650361,-61.420139
Malacoptila,-5.802500,-59.256250
Malacoptila,-4.050833,-59.115278
Malacoptila,-5.950556,-59.173889
Malacoptila,-7.347500,-58.157222
Malacoptila,-7.513333,-58.253611
Malacoptila,-6.755556,-59.075556
Malacoptila,-9.528517,-65.300748
Malacoptila,-5.241667,-60.716667
Malacoptila,-5.241667,-60.716667
Malacoptila,-6.300000,-60.400000
Malacoptila,-4.150000,-60.133333
Malacoptila,-4.416667,-60.916667
Malacoptila,-4.983333,-62.966667
Malacoptila,-3.705000,-55.591667
Malacoptila,-4.495000,-56.300278
Malacoptila,-5.083333,-56.433333
Malacoptila,-4.716667,-56.433333
Malacoptila,-4.983333,-61.566667
Malacoptila,-4.983333,-61.566667
Malacoptila,-4.693533,-56.638489
Malacoptila,-4.881539,-56.446192
Malacoptila,-3.316667,-55.333333
Malacoptila,-8.177610,-60.453140
Malacoptila,-8.177610,-60.453140
